dataset,frequency_bin,normalized_power,signal_count,normalization
paper-texture-10-assumption,886,9.395870421469442e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,887,9.050139218590572e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,888,9.051311620476325e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,889,9.287103978934617e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,890,8.978937655580938e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,891,9.178446548039575e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,892,9.149673166225271e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,893,9.024255193286327e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,894,8.898438373416059e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,895,9.093213497740338e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,896,9.00907041476848e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,897,9.002357519055552e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,898,8.96674059389874e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,899,8.738984044565328e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,900,8.815246942566942e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,901,8.640656820618425e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,902,8.846096758661377e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,903,8.791088620069185e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,904,8.85116634690683e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,905,8.737147294113981e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,906,8.813237616548665e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,907,8.746877993022178e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,908,8.72884785193619e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,909,8.71054716520174e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,910,8.720047519170794e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,911,8.699995019277347e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,912,8.573051407065241e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,913,8.377160790193872e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,914,8.711113305111079e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,915,8.608246666672555e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,916,8.375192023989499e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,917,8.477725632478684e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,918,8.612182708842468e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,919,8.45606640258464e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,920,8.446305697280434e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,921,8.506210850630005e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,922,8.42204858192378e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,923,8.574060046909327e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,924,8.302210403976758e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,925,8.40374303850403e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,926,8.521993436752512e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,927,8.297862227814351e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,928,8.399049668529948e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,929,8.156099201329123e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,930,8.259940291366454e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,931,8.178054704814625e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,932,8.063323727259769e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,933,8.035883262219662e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,934,8.12569819671401e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,935,8.143394820350087e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,936,8.13475111443799e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,937,7.94974582773786e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,938,8.354567055464716e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,939,7.945024497845762e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,940,8.124203484165538e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,941,8.02664351085265e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,942,8.111986770040444e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,943,7.926673484357635e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,944,8.013992019253945e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,945,7.874622821992638e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,946,8.00163753485464e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,947,7.751794427958216e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,948,7.855158075680124e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,949,7.888639884135784e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,950,7.784699463972201e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,951,7.797111961069467e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,952,7.723459183390063e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,953,7.647631628412077e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,954,7.698743678387965e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,955,7.584584909740628e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,956,7.47709912374731e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,957,7.638859752796096e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,958,7.612937625766655e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,959,7.608395219645586e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,960,7.587526240385768e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,961,7.391466732566694e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,962,7.5729201018881e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,963,7.638450702042255e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,964,7.363316492925071e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,965,7.325900210614039e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,966,7.41633014472621e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,967,7.461759917737061e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,968,7.44606804926185e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,969,7.536574605508659e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,970,7.315633558490141e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,971,7.361690841429375e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,972,7.390526425305007e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,973,7.18307137840769e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,974,7.117003319198475e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,975,7.329133397638419e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,976,7.298698148642787e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,977,7.217635873797836e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,978,7.098720790849297e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,979,7.299841025549861e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,980,7.267835309545889e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,981,7.141623673511753e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,982,7.116488864362545e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,983,7.058045264725691e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,984,6.969807279501526e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,985,7.043663803168039e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,986,7.047682530463536e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,987,7.284748523611419e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,988,6.94941223820398e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,989,6.84017670901774e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,990,6.938354574441007e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,991,7.053521709150286e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,992,7.05930968085001e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,993,6.918025660969135e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,994,6.876806496871071e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,995,6.99293485397348e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,996,6.983207996208263e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,997,6.892647502631666e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,998,6.959468995014098e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,999,6.884414312281669e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1000,6.823200632097217e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1001,6.726831263215651e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1002,6.810637761597792e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1003,6.799904946467919e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1004,6.735704162655532e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1005,6.827202547274352e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1006,6.660134392566096e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1007,6.777984044528937e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1008,6.56497759843167e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1009,6.663096981907081e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1010,6.6242514239528e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1011,6.643547897134883e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1012,6.677393841758515e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1013,6.569888279860466e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1014,6.673773645203414e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1015,6.60602355496586e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1016,6.538421666516069e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1017,6.568475916353116e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1018,6.45574615500735e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1019,6.52128484206039e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1020,6.507397074896603e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1021,6.50055579729121e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1022,6.460557208300497e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1023,6.409547706511849e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1024,6.490646362795828e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1025,6.344254831874966e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1026,6.395727315848059e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1027,6.35715917892542e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1028,6.417479557381824e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1029,6.286711882773191e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1030,6.318862079118229e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1031,6.383261674500201e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1032,6.230307842816257e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1033,6.331352511864955e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1034,6.30416839423709e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1035,6.332119862373297e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1036,6.242621693479883e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1037,6.286075306185902e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1038,6.260635547249952e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1039,6.266152443419182e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1040,6.277056264838105e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1041,6.086917041744682e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1042,6.082832352820409e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1043,6.0655216465455215e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1044,6.022544759586162e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1045,5.984937089656956e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1046,6.076288852074581e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1047,5.969502604138082e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1048,6.011274030101287e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1049,6.064838768339517e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1050,6.03790577330185e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1051,5.974055369489875e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1052,6.079967768130401e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1053,5.9276611332976354e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1054,5.91335056870564e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1055,5.9931569672561435e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1056,6.057061130682973e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1057,5.961207778657702e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1058,5.913613760921263e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1059,5.9050572461412284e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1060,5.8536032751030956e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1061,5.889576206833255e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1062,5.936661912147162e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1063,5.8640851723541035e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1064,5.812529608781778e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1065,5.843764412503689e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1066,5.9042801254200164e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1067,5.777084164067405e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1068,5.845155161525251e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1069,5.7474208808505384e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1070,5.805011178969992e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1071,5.800486146083454e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1072,5.76539069610466e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1073,5.7186463405291155e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1074,5.693518620088819e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1075,5.774998343683782e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1076,5.6632556413666256e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1077,5.5613716430796643e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1078,5.557748868571375e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1079,5.65910257772813e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1080,5.644510406997631e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1081,5.7037016361471215e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1082,5.6495256150809263e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1083,5.592464009335944e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1084,5.5143972838598474e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1085,5.4619367982613355e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1086,5.5846395473068424e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1087,5.4798469643256996e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1088,5.5763428737759224e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1089,5.476259184398005e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1090,5.342997604270229e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1091,5.4067850042852394e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1092,5.414223748917419e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1093,5.4727510379286536e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1094,5.444959146644052e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1095,5.396335353674448e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1096,5.4477014830469644e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1097,5.427027469429662e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1098,5.42371430958868e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1099,5.398284847622456e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1100,5.316924020188073e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1101,5.275718255591198e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1102,5.309830828168533e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1103,5.354401436755443e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1104,5.398542444112674e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1105,5.3081333238084095e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1106,5.265763944190015e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1107,5.196354061353035e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1108,5.24503166442643e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1109,5.2154705212948085e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1110,5.105392655848753e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1111,5.3237489166784057e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1112,5.223910381987381e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1113,5.068490958546072e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1114,5.109224227945187e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1115,5.1928935001991726e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1116,5.179658578420129e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1117,5.1166535496204106e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1118,5.177666547507456e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1119,5.1819799378736924e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1120,5.124650889622196e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1121,5.086386563031926e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1122,5.0576741939906375e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1123,5.121874850013051e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1124,5.016805785256443e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1125,4.9254222341962e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1126,4.940661256604564e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1127,5.092070721466094e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1128,5.015778535989289e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1129,5.046963324655544e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1130,5.0394536680105574e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1131,4.92761685372633e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1132,5.0087011658104024e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1133,5.0384785382857914e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1134,4.971722198990792e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1135,4.935121525083612e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1136,4.9506183751954153e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1137,4.916448112662017e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1138,4.893715712757575e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1139,4.889816886468385e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1140,4.864991632354267e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1141,4.866000455524561e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1142,4.817273023359377e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1143,4.804714393822649e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1144,4.898310345815098e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1145,4.83421176526701e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1146,4.8624392825032526e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1147,4.8378018544347254e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1148,4.7710886632746045e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1149,4.807040954126857e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1150,4.80452042365746e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1151,4.8303975500420996e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1152,4.6856370649983186e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1153,4.730170095067693e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1154,4.714672790060409e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1155,4.73193172345184e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1156,4.6422545100682e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1157,4.681984504138115e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1158,4.6822872880304536e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1159,4.679710975448243e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1160,4.645051785630476e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1161,4.7203047100311405e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1162,4.569134480868276e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1163,4.6162357542427254e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1164,4.678883578370558e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1165,4.5548591174614665e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1166,4.5966243288830305e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1167,4.4781933452608954e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1168,4.609619583238441e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1169,4.635571534657661e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1170,4.5566432857195044e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1171,4.621180160760178e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1172,4.504318243503921e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1173,4.4301200116576774e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1174,4.4762283407490126e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1175,4.484717112725917e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1176,4.4863979289067014e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1177,4.450565866365554e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1178,4.5206256770435643e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1179,4.475615248658489e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1180,4.4382502186255636e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1181,4.437550274788635e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1182,4.476250970054435e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1183,4.490962388637898e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1184,4.462432604821437e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1185,4.4088143064214374e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1186,4.360525797904241e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1187,4.417780123804298e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1188,4.441407993813825e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1189,4.398298205147378e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1190,4.378774776697327e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1191,4.38876868452302e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1192,4.381121259442189e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1193,4.3360730073385595e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1194,4.273737066035869e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1195,4.3384806102235205e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1196,4.290948210471725e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1197,4.21183812766379e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1198,4.3083948521210313e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1199,4.258318983022286e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1200,4.27082527639373e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1201,4.190793048819484e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1202,4.222053366126631e-05,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,1203,4.147982434113204e-05,37,per-map radial PSD divided by bin 1
